rental_id;car_id;checkin_type;state;delay_at_checkout_in_minutes;previous_ended_rental_id;time_delta_with_previous_rental_in_minutes
542110;395517;mobile;ended;;;
542150;215979;mobile;ended;12;;
542176;180059;connect;ended;;;
542179;248272;mobile;ended;-376;;
542180;365315;connect;canceled;;;
542218;403535;mobile;ended;44;;
542378;401183;mobile;canceled;;;
542380;410534;mobile;ended;;;
542384;344254;connect;ended;97;539674;180
542417;400004;mobile;ended;82;;
542430;387949;mobile;ended;-23;;
542444;407529;mobile;ended;116;;
542564;375774;mobile;ended;15;;
542573;402679;mobile;ended;;542341;0
542577;194600;mobile;canceled;;;
542737;319043;mobile;ended;96;;
542769;377316;mobile;ended;346;;
542771;405122;mobile;ended;-24;;
542873;402562;connect;canceled;;;
542900;399952;mobile;canceled;;;
542903;407636;mobile;ended;245;;
542909;407865;mobile;ended;114;535365;30
542923;337717;mobile;ended;59;;
542993;258737;mobile;ended;39;526456;600
543165;348526;connect;ended;-310;;
543263;383485;mobile;ended;146;;
575827;387810;connect;ended;-57;;
555276;410980;mobile;ended;7246;;
555355;314456;connect;canceled;;;
555435;315719;mobile;ended;-101;;
555445;350811;mobile;ended;174;;
555499;393160;mobile;ended;-31;;
555690;354430;mobile;ended;-39;;
555777;203894;mobile;canceled;;;
555803;344576;mobile;ended;17;;
555819;374735;mobile;ended;127;;
555968;317330;connect;ended;15;;
556152;413442;mobile;canceled;;;
556212;376675;mobile;canceled;;;
556258;315563;mobile;ended;1;;
556374;298757;connect;ended;-85;;
556636;386498;mobile;ended;-8650;;
556644;338216;connect;ended;45;;
556659;310219;connect;ended;-70;549808;480
556678;402803;mobile;ended;-63;;
556701;335341;mobile;ended;-4;;
556702;381754;mobile;ended;-202;;
556716;364160;connect;ended;127;560217;30
556762;329718;mobile;ended;2;566035;120
556831;385721;connect;ended;-93;;
556837;409344;mobile;ended;-9;;
556893;376738;mobile;ended;43;;
556962;365546;mobile;ended;23;;
557001;268496;mobile;ended;-15;;
557012;358772;connect;ended;-29;553385;60
557032;404791;mobile;ended;8;;
557182;413786;mobile;canceled;;;
557201;362339;connect;ended;-390;;
557319;346697;mobile;ended;;;
557364;318782;connect;ended;-45;;
557405;374197;mobile;ended;101;;
557706;399575;connect;ended;-17;548718;720
557813;410687;mobile;ended;-77;;
557929;358082;connect;canceled;;;
557974;364411;mobile;ended;596;;
558039;413472;mobile;ended;193;;
558046;401869;connect;canceled;;556469;480
558051;404449;mobile;ended;-437;;
558062;368230;mobile;ended;-22;;
558146;392953;mobile;ended;-53;;
558169;404460;mobile;ended;-26;;
558050;387888;mobile;ended;177;;
558131;358082;connect;canceled;;;
558134;388206;mobile;ended;8;;
558157;311376;mobile;ended;-9;;
558278;319657;mobile;ended;44;;
558284;179600;mobile;ended;30;;
558294;402780;connect;ended;134;;
558385;264870;mobile;ended;15;;
558491;407607;connect;ended;25;;
558539;384983;mobile;ended;21;554384;60
558558;358849;connect;ended;-117;;
558649;305307;mobile;ended;-60;;
558777;227691;mobile;ended;1491;;
558805;393968;connect;ended;408;;
558845;222284;mobile;ended;78;;
558866;346672;mobile;ended;-5;;
558930;367916;mobile;ended;90;;
558958;173357;mobile;ended;-29;;
558993;412141;mobile;ended;-1227;556871;600
559066;406910;mobile;canceled;;;
559132;403248;connect;canceled;;;
559142;338507;mobile;ended;-80;;
559263;378193;mobile;ended;;;
559290;318906;mobile;ended;5;;
559308;408060;mobile;ended;92;;
559312;384607;mobile;ended;148;;
559375;326968;mobile;ended;6;;
559386;395385;mobile;ended;2499;556228;690
559401;350873;connect;ended;-84;;
559567;352039;connect;ended;15;;
559631;307470;mobile;ended;-158;;
559682;169947;mobile;ended;117;;
559692;379568;mobile;ended;52;;
559718;412919;mobile;ended;26;;
559854;369706;connect;ended;-211;;
559890;382633;mobile;ended;86;;
559897;382302;connect;ended;99;558352;660
559929;408237;mobile;ended;-18;;
560058;230675;mobile;ended;4;;
560083;383826;mobile;ended;130;;
560205;318879;mobile;ended;694;;
560326;409055;mobile;ended;25;;
560441;406245;connect;ended;41;;
560501;386086;mobile;ended;15;;
560587;374360;connect;ended;-168;;
560774;414780;mobile;canceled;;;
560851;292467;mobile;ended;-1;;
560939;384688;connect;canceled;;;
561167;354134;mobile;ended;41;;
561174;228309;mobile;ended;12;;
561228;357639;mobile;ended;-1203;;
561381;396791;connect;ended;43;;
561457;369825;mobile;ended;69;;
561578;398901;mobile;ended;;;
561606;358480;mobile;ended;39;;
561631;347464;connect;ended;-115;;
561682;190452;mobile;ended;-28;;
561692;291752;mobile;ended;2436;;
561723;376462;mobile;ended;6;;
561787;376461;mobile;canceled;;;
561800;397817;mobile;canceled;;;
561831;307335;mobile;ended;-10;;
561874;382364;mobile;ended;-30;;
562204;348133;mobile;canceled;;;
562257;379324;mobile;ended;5;;
562301;411944;mobile;ended;;;
562324;372483;mobile;canceled;;;
562510;333442;connect;ended;-6;;
562549;400892;mobile;ended;53;;
562788;396266;mobile;ended;121;;
563062;409345;mobile;ended;4;;
563088;306742;mobile;ended;-149;;
563188;341881;connect;ended;-38;;
563236;339875;mobile;ended;-2;;
563292;407411;mobile;ended;261;;
563382;381754;mobile;ended;463;561956;120
563662;292467;mobile;ended;-30;;
563718;359639;mobile;ended;-75;;
563771;374360;connect;ended;-40;;
563782;370585;connect;ended;136;;
563786;345080;connect;ended;-80;;
563789;396432;mobile;ended;3828;;
563897;384683;connect;ended;;;
563916;393981;mobile;ended;;;
564040;403842;mobile;ended;;;
564054;388493;mobile;ended;6;;
564101;414847;mobile;ended;-1336;;
564129;368506;mobile;ended;-41;555811;600
564139;264913;mobile;ended;13;;
564176;388767;mobile;ended;-25;;
564180;358082;connect;canceled;;;
564299;333460;mobile;ended;18;;
564458;375958;mobile;ended;48;;
564601;317683;mobile;ended;93;560650;30
564606;396528;mobile;canceled;;;
564616;383443;connect;ended;-113;563616;540
564649;377570;mobile;ended;;;
564696;371886;mobile;ended;-30;;
564736;190464;mobile;ended;9;;
564854;383540;mobile;ended;42;;
564947;305525;connect;canceled;;;
564972;313772;connect;canceled;;;
564988;385756;connect;canceled;;;
565050;401870;connect;ended;14;;
565187;407191;mobile;ended;264;;
565336;356551;connect;ended;-167;;
565346;410471;mobile;ended;-10;;
565376;184810;mobile;ended;145;;
565502;399837;mobile;ended;-367;;
565690;412316;mobile;ended;;;
558314;308347;mobile;ended;50;;
558333;412897;mobile;ended;-29;;
558418;377920;mobile;ended;138;;
558471;350149;mobile;ended;285;;
558512;328139;mobile;ended;50;;
558600;339488;mobile;ended;41;;
558610;402083;connect;ended;-109;;
558643;410657;mobile;ended;-247;;
558688;412705;mobile;ended;;;
558724;380479;mobile;ended;13;555526;570
558911;395404;mobile;ended;146;;
559118;224375;mobile;ended;-18;;
559170;315670;mobile;ended;-10;;
559182;407390;mobile;ended;302;;
559244;399507;mobile;ended;-71;;
559325;368213;mobile;canceled;;;
559434;390504;mobile;ended;16;;
559547;409523;mobile;ended;;;
559617;213557;mobile;ended;32;;
559652;283004;mobile;ended;6;;
559700;391456;mobile;ended;;;
559816;229668;mobile;ended;-6;;
559862;313615;mobile;ended;-56;;
559936;395483;mobile;ended;28;;
559998;303010;mobile;ended;7;;
560423;396177;mobile;ended;185;;
560761;405142;connect;ended;-67;;
561086;414018;mobile;ended;-15;;
561199;352001;mobile;ended;137;;
561239;400359;mobile;ended;24;;
561247;413351;mobile;ended;2;;
561362;352528;connect;ended;-21;527111;600
561364;375887;connect;canceled;;;
561504;303805;mobile;ended;-67;;
561740;296815;connect;ended;22;;
561751;409646;mobile;ended;86;;
561773;215979;mobile;ended;21;;
561827;339540;mobile;ended;-79;;
561875;347826;mobile;canceled;;;
561896;374169;connect;ended;-63;;
561969;390467;connect;ended;-16;;
562011;282433;mobile;canceled;;557920;210
562201;412104;mobile;ended;-119;563920;120
562258;366371;connect;ended;24;;
562443;279473;mobile;ended;406;;
562465;398606;mobile;ended;;;
562545;408445;mobile;canceled;;;
562590;282880;connect;ended;-11;;
562795;371252;mobile;ended;-7;;
562811;414999;mobile;ended;;;
562822;387847;mobile;ended;-21;;
563057;399002;connect;ended;-173;;
563223;377806;mobile;ended;6;;
563245;337582;mobile;ended;19;;
563298;342316;mobile;canceled;;;
563354;331714;mobile;ended;-36;;
563394;374116;mobile;canceled;;;
563532;350244;mobile;ended;1253;;
563596;362187;connect;ended;-36;;
563865;411578;mobile;canceled;;;
563908;404326;mobile;ended;-92;;
563930;412931;mobile;ended;43;;
563985;375942;mobile;ended;;;
564061;290726;connect;ended;-239;;
564083;371672;mobile;ended;79;;
564195;314200;mobile;canceled;;;
564198;412368;mobile;ended;;;
564212;414757;mobile;ended;-164;;
564243;415425;mobile;canceled;;;
564295;333476;mobile;canceled;;;
564558;396183;mobile;ended;140;;
564561;392277;mobile;ended;-34;;
564661;343596;mobile;canceled;;;
564664;361789;mobile;canceled;;564691;600
564787;312110;mobile;ended;-6;;
564840;308073;connect;ended;-218;;
564902;412028;mobile;ended;214;;
564924;402466;mobile;canceled;;;
565005;384567;connect;ended;-5;;
565046;409523;mobile;ended;;559547;0
565181;414681;mobile;ended;-812;;
565195;380613;mobile;ended;113;;
565232;401330;mobile;ended;9;;
565238;387810;connect;ended;-163;;
565244;328900;connect;ended;-83;;
565255;374809;connect;ended;-97;566437;90
565272;404774;mobile;canceled;;;
565625;286170;mobile;canceled;;;
565669;389338;mobile;ended;-26;;
565701;332470;mobile;ended;921;;
565716;387810;connect;ended;-289;;
565826;387980;mobile;ended;-36;565423;270
565939;390611;connect;ended;-149;;
566023;388132;mobile;ended;;;
566148;406955;mobile;canceled;;;
566199;278762;mobile;ended;20;;
566285;366244;mobile;ended;-46;;
566462;374809;connect;canceled;;;
566473;391338;mobile;canceled;;;
566521;415699;mobile;ended;;;
566768;335958;mobile;ended;42;;
566888;402940;mobile;ended;-4;;
566959;337540;mobile;ended;51;;
567026;215286;mobile;ended;263;;
567101;313772;connect;ended;-31;;
567152;407383;mobile;canceled;;;
567195;407084;mobile;ended;83;;
567231;205811;mobile;ended;19;;
567244;379499;mobile;ended;-25;;
565001;212504;mobile;ended;65;;
565165;346952;mobile;ended;-54;;
565196;355342;mobile;ended;-53;;
565213;414811;mobile;ended;2;;
565265;216080;mobile;ended;2;;
565273;351468;mobile;ended;-209;559473;90
565284;403149;mobile;ended;31;563877;150
565285;352738;mobile;canceled;;;
565398;395204;connect;ended;13;;
565480;392891;mobile;ended;65;;
565485;400468;mobile;ended;82;;
565631;373677;mobile;ended;60;;
565831;294733;mobile;ended;-8;;
565837;338940;mobile;ended;-61;;
565862;371789;mobile;ended;-73;;
565885;379092;mobile;canceled;;563199;330
566092;408107;mobile;ended;;;
566163;403962;connect;canceled;;;
566437;374809;connect;ended;2;;
566444;357530;connect;canceled;;;
566516;337217;mobile;ended;48;561111;660
566559;395953;mobile;ended;54;;
566702;337859;mobile;ended;3;;
566723;357576;connect;ended;-137;;
566730;406927;mobile;ended;5;;
566289;396202;mobile;ended;-12;;
566290;323035;mobile;canceled;;;
566450;352745;connect;canceled;;;
566573;367504;mobile;ended;149;;
566610;281730;mobile;ended;19;;
566720;388032;mobile;ended;-62;;
566934;342645;connect;canceled;;;
566946;350097;mobile;ended;38;;
567050;380806;mobile;ended;7;;
567088;406413;mobile;ended;237;;
567233;370256;mobile;ended;-93;;
567361;173810;mobile;ended;17;;
567407;413154;mobile;canceled;;;
567492;298336;mobile;canceled;;;
567498;304937;mobile;ended;82;;
567625;320812;mobile;canceled;;;
567937;309980;mobile;ended;7;;
568117;377207;mobile;canceled;;;
568183;245379;mobile;ended;-2;;
568190;381787;connect;canceled;;529051;60
568198;294841;mobile;canceled;;;
568264;371139;mobile;ended;46;;
568312;414757;mobile;ended;-31;564212;60
568711;408117;mobile;ended;124;;
568776;343829;connect;ended;-252;;
568810;337743;mobile;ended;-95;;
569107;396313;mobile;ended;1481;;
569487;335276;connect;ended;-40;560375;600
569816;413819;mobile;ended;;;
570644;374360;connect;ended;18;567682;60
570771;413159;mobile;ended;-1;;
570955;386739;mobile;ended;;;
571208;293910;mobile;ended;-28;575013;600
571294;396528;mobile;ended;;;
571323;406399;mobile;ended;86;;
571532;404486;mobile;ended;74;;
571649;378768;mobile;ended;193;;
571999;176702;connect;ended;144;;
572035;415518;mobile;ended;27;;
572195;385886;mobile;ended;71;;
572395;278641;mobile;ended;29;;
572492;294883;mobile;ended;9;;
572808;390927;connect;ended;-75;;
572909;301512;mobile;ended;13;;
573147;358978;connect;ended;6;;
573623;359890;mobile;ended;-126;;
573651;380019;mobile;ended;363;568249;120
574156;242223;mobile;ended;265;;
574189;400960;mobile;ended;-24;;
574242;392147;mobile;ended;17;;
574872;349104;mobile;ended;-18;;
566763;415384;mobile;canceled;;;
566838;377949;mobile;ended;68;;
566859;414614;connect;ended;;;
566902;309227;mobile;ended;114;;
567220;329018;mobile;ended;73;;
567245;289499;mobile;ended;116;;
567373;391576;mobile;ended;-96;;
567436;358480;mobile;ended;-661;;
567458;366838;mobile;canceled;;;
567465;413561;mobile;canceled;;;
567527;409255;mobile;ended;75;;
567541;415843;mobile;canceled;;;
567563;243713;mobile;ended;;;
567573;404020;mobile;ended;12;;
567587;170987;mobile;ended;-58;;
567592;374993;mobile;ended;-48;;
567609;297832;mobile;ended;5;566110;0
567670;229540;mobile;canceled;;;
567745;396544;mobile;ended;113;;
568061;401377;mobile;ended;;;
568093;294189;mobile;ended;74;;
568261;314408;mobile;ended;-52;;
568301;334924;mobile;ended;16;;
568350;387318;mobile;ended;-626;;
568386;374698;mobile;ended;7;;
568404;366059;mobile;ended;4;;
568513;402078;mobile;ended;-23;;
568604;382768;mobile;canceled;;;
568684;371486;mobile;ended;100;;
568890;392018;mobile;ended;-3;;
569004;341881;connect;ended;41;565020;630
569178;389565;connect;ended;-119;;
569200;400078;mobile;canceled;;;
569635;405347;mobile;ended;-18;;
545796;396779;mobile;canceled;;;
545807;341577;mobile;ended;152;;
545862;352799;mobile;ended;220;;
545953;341119;connect;ended;7;;
545970;343369;mobile;ended;4;;
546027;315427;mobile;ended;69;;
546039;369753;mobile;ended;;;
546052;324076;mobile;ended;419;;
546107;276924;mobile;canceled;;;
546163;201142;mobile;ended;109;;
546182;347654;mobile;canceled;;;
546251;329331;mobile;ended;-107;;
546376;396483;connect;ended;236;;
546520;382961;mobile;ended;-36;;
546628;286633;connect;ended;-57;;
546728;401869;connect;ended;2;;
546778;392808;mobile;ended;-166;;
546842;352879;mobile;ended;24;;
546846;363624;mobile;ended;32;;
546891;340651;mobile;canceled;;;
547023;409523;mobile;ended;;;
547078;347208;connect;ended;133;545645;0
547104;383013;mobile;ended;0;;
547249;405611;mobile;ended;-35;;
547261;401470;mobile;ended;35;;
547280;411207;mobile;ended;-56;;
547293;405905;mobile;ended;;;
547319;349605;connect;ended;0;;
547341;304447;mobile;ended;88;;
547363;396676;mobile;canceled;;;
547412;392656;mobile;canceled;;;
547547;374007;mobile;ended;-11;;
547633;346305;mobile;ended;55;;
547832;402784;mobile;ended;;;
547838;367531;mobile;ended;26;;
548131;330967;mobile;canceled;;;
548163;372818;mobile;ended;-24;;
548167;303528;mobile;ended;93;;
548180;329639;mobile;ended;24;;
548376;387717;mobile;ended;-272;;
548482;393373;mobile;ended;171;;
548545;407432;connect;ended;0;;
548605;359955;mobile;canceled;;;
548651;381787;connect;ended;137;;
548707;226397;mobile;canceled;;;
548739;365148;mobile;ended;25;547665;60
548778;216576;connect;ended;-1;;
548791;366838;mobile;ended;269;;
548844;403464;mobile;canceled;;;
548870;403040;mobile;ended;89;;
548907;382323;mobile;ended;-21;;
548916;358849;connect;ended;-47;;
548963;374626;mobile;ended;48;536523;720
549237;253255;connect;ended;-22;;
549415;279992;mobile;ended;-1080;;
549470;181434;connect;ended;170;;
549484;400337;mobile;ended;-16;;
549523;325328;mobile;ended;121;;
549557;397019;mobile;canceled;;;
549627;334118;mobile;ended;;;
549631;360981;mobile;ended;-83;;
549690;342586;connect;ended;35;;
549735;343149;mobile;ended;67;;
549745;411611;mobile;ended;-133;;
549868;355949;mobile;ended;44;;
549880;309227;mobile;ended;84;;
550109;373927;mobile;canceled;;552732;420
550135;360460;connect;ended;-208;;
550155;193097;mobile;canceled;;;
550169;358480;mobile;canceled;;;
550205;350801;mobile;ended;33;;
550213;365832;mobile;ended;177;;
550293;221370;mobile;ended;-340;;
550309;357857;mobile;ended;;;
550453;336629;mobile;ended;8;;
550610;358711;mobile;ended;-68;;
550618;399304;mobile;ended;26;;
550665;401589;mobile;ended;220;;
550705;367632;connect;ended;205;564510;420
550734;381573;mobile;ended;110;;
550870;352528;connect;canceled;;;
550915;393183;mobile;ended;479;;
550938;334190;connect;ended;110;549759;0
550948;410551;mobile;ended;41;;
551097;358103;mobile;ended;-237;;
551213;406434;mobile;ended;;;
551256;368275;mobile;ended;-1;;
551427;294739;mobile;ended;52;;
551490;396029;mobile;ended;;;
551525;308898;mobile;ended;71;;
551649;280227;connect;ended;34;;
551719;400886;mobile;ended;26;;
551763;353148;mobile;ended;82;;
551804;385003;connect;ended;-2;;
551992;387993;mobile;ended;17;;
552183;386516;mobile;ended;-5;;
552416;342673;mobile;ended;107;;
552636;283324;mobile;ended;-35;;
552720;399185;mobile;canceled;;;
552746;300505;connect;canceled;;;
552817;411458;mobile;ended;-29;;
552820;383804;connect;ended;-4;;
553041;403049;mobile;canceled;;;
553076;366164;connect;canceled;;;
